Iout (IBIAS=2e-09) X,Iout (IBIAS=2e-09) Y,Iout (IBIAS=5e-09) X,Iout (IBIAS=5e-09) Y,Iout (IBIAS=1e-08) X,Iout (IBIAS=1e-08) Y,Iout (IBIAS=1.5e-08) X,Iout (IBIAS=1.5e-08) Y,Iout (IBIAS=2.5e-08) X,Iout (IBIAS=2.5e-08) Y
-0.007800000000002555,2.2392318368151e-09,-0.007800000000002555,5.257206516043581e-09,-0.007800000000002555,1.0239838525807e-08,-0.007800000000002555,1.517271990415951e-08,-0.007800000000002555,2.492300715658612e-08
-0.007200000000002555,2.241926203730126e-09,-0.007200000000002555,5.264322843363738e-09,-0.007200000000002555,1.025423748776845e-08,-0.007200000000002555,1.519439265704309e-08,-0.007200000000002555,2.495930681963841e-08
-0.006600000000002555,2.2444093648523e-09,-0.006600000000002555,5.270879901436696e-09,-0.006600000000002555,1.026750580909393e-08,-0.006600000000002555,1.521436861337164e-08,-0.006600000000002555,2.499278947336236e-08
-0.006000000000002555,2.246680461813785e-09,-0.006000000000002555,5.276875468904479e-09,-0.006000000000002555,1.027963894886906e-08,-0.006000000000002555,1.523264086645089e-08,-0.006000000000002555,2.502344337575631e-08
-0.005400000000002556,2.248738705312971e-09,-0.005400000000002556,5.282307504397156e-09,-0.005400000000002556,1.029063273351257e-08,-0.005400000000002556,1.524920306588295e-08,-0.005400000000002556,2.505125772137594e-08
-0.004800000000002556,2.250583375756576e-09,-0.004800000000002556,5.287174146346039e-09,-0.004800000000002556,1.030048335677752e-08,-0.004800000000002556,1.526404941854144e-08,-0.004800000000002556,2.507622264402063e-08
-0.004200000000002556,2.252213822828798e-09,-0.004200000000002556,5.291473713117475e-09,-0.004200000000002556,1.030918738078171e-08,-0.004200000000002556,1.527717468983659e-08,-0.004200000000002556,2.509832921804471e-08
-0.003600000000002556,2.253629465843313e-09,-0.003600000000002556,5.295204703695167e-09,-0.003600000000002556,1.031674173632931e-08,-0.003600000000002556,1.528857420430187e-08,-0.003600000000002556,2.511756946087957e-08
-0.003000000000002556,2.254829793562524e-09,-0.003000000000002556,5.298365797140883e-09,-0.003000000000002556,1.032314372332335e-08,-0.003000000000002556,1.529824384694301e-08,-0.003000000000002556,2.513393633474217e-08
-0.002400000000002556,2.255814364516045e-09,-0.002400000000002556,5.300955853335823e-09,-0.002400000000002556,1.032839101133409e-08,-0.002400000000002556,1.530618006350795e-08,-0.002400000000002556,2.514742374819996e-08
-0.001800000000002556,2.256582806724875e-09,-0.001800000000002556,5.302973912862221e-09,-0.001800000000002556,1.033248164011856e-08,-0.001800000000002556,1.531237986192483e-08,-0.001800000000002556,2.515802655826228e-08
-0.001200000000002557,2.257134818006188e-09,-0.001200000000002557,5.304419197451874e-09,-0.001200000000002557,1.033541402009537e-08,-0.001200000000002557,1.531684081269826e-08,-0.001200000000002557,2.516574057157673e-08
-0.0006000000000025567,2.257470165956928e-09,-0.0006000000000025567,5.305291110030258e-09,-0.0006000000000025567,1.033718693287985e-08,-0.0006000000000025567,1.531956105017335e-08,-0.0006000000000025567,2.517056254654552e-08
0,2.257588688175002e-09,0,5.305589234830004e-09,0,1.033779953166263e-08,0,1.532053927291995e-08,0,2.517249019432798e-08
0.0005999999999999999,2.257490291987748e-09,0.0005999999999999999,5.305313338031529e-09,0.0005999999999999999,1.03372513420189e-08,0.0005999999999999999,1.531977474503796e-08,0.0005999999999999999,2.517152218061121e-08
0.0012,2.257174955158668e-09,0.0012,5.304463367557825e-09,0.0012,1.03355422622451e-08,0.0012,1.531726729648082e-08,0.0012,2.51676581268757e-08
0.0018,2.256642725359579e-09,0.0018,5.303039453943051e-09,0.0018,1.03326725639133e-08,0.0018,1.53130173244995e-08,0.0018,2.516089861209678e-08
0.0024,2.255893720787958e-09,0.0024,5.301041909990491e-09,0.0024,1.03286428924478e-08,0.0024,1.530702579385878e-08,0.0024,2.515124517376988e-08
0.003,2.254928129767719e-09,0.003,5.298471231463003e-09,0.003,1.032345426780114e-08,0.003,1.529929423802758e-08,0.003,2.513870030905004e-08
0.003599999999999999,2.253746211617257e-09,0.003599999999999999,5.295328097391397e-09,0.003599999999999999,1.031710808497999e-08,0.003599999999999999,1.528982475985892e-08,0.003599999999999999,2.512326747656512e-08
0.0042,2.25234829604557e-09,0.0042,5.291613370312832e-09,0.0042,1.03096061145325e-08,0.0042,1.527862003248206e-08,0.0042,2.510495109680128e-08
0.0048,2.250734783790713e-09,0.0048,5.287328096664517e-09,0.0048,1.030095050332657e-08,0.0048,1.526568329983874e-08,0.0048,2.508375655363224e-08
0.005399999999999999,2.248906146628158e-09,0.005399999999999999,5.282473507036076e-09,0.005399999999999999,1.029114377463997e-08,0.005399999999999999,1.525101837767734e-08,0.005399999999999999,2.505969019499401e-08
0.005999999999999999,2.24686292753183e-09,0.005999999999999999,5.277051016676153e-09,0.005999999999999999,1.028018882942013e-08,0.005999999999999999,1.523462965385539e-08,0.005999999999999999,2.503275933388202e-08
0.006599999999999999,2.24460574072198e-09,0.006599999999999999,5.271062225662683e-09,0.006599999999999999,1.02680889461011e-08,0.006599999999999999,1.521652208952074e-08,0.006599999999999999,2.500297224873987e-08
0.007199999999999999,2.242135271993066e-09,0.007199999999999999,5.264508919508197e-09,0.007199999999999999,1.025484778147905e-08,0.007199999999999999,1.519670121889013e-08,0.007199999999999999,2.497033818441942e-08
0.007799999999999999,2.239452278891954e-09,0.007799999999999999,5.257393068899599e-09,0.007799999999999999,1.024046937108364e-08,0.007799999999999999,1.517517315044375e-08,0.007799999999999999,2.493486735188796e-08
0.008399999999999999,2.236557590572871e-09,0.008399999999999999,5.249716830764788e-09,0.008399999999999999,1.022495812927498e-08,0.008399999999999999,1.515194456673944e-08,0.008399999999999999,2.489657092884711e-08
0.008999999999999999,2.233452108214639e-09,0.008999999999999999,5.241482547899579e-09,0.008999999999999999,1.02083188500824e-08,0.008999999999999999,1.512702272486046e-08,0.008999999999999999,2.485546105941351e-08
0.009599999999999999,2.230136805238336e-09,0.009599999999999999,5.232692749664695e-09,0.009599999999999999,1.019055670674289e-08,0.009599999999999999,1.510041545656097e-08,0.009599999999999999,2.481155085363024e-08
0.0102,2.226612727046334e-09,0.0102,5.223350151845617e-09,0.0102,1.017167725241852e-08,0.0102,1.507213116808837e-08,0.0102,2.476485438727511e-08
0.0108,2.222880991491329e-09,0.0108,5.213457656880455e-09,0.0108,1.015168641978885e-08,0.0108,1.504217883990578e-08,0.0108,2.471538670012443e-08
0.0114,2.21894278874249e-09,0.0114,5.203018354326691e-09,0.0114,1.013059052136239e-08,0.0114,1.501056802648728e-08,0.0114,2.466316379544765e-08
0.012,2.214799381449618e-09,0.012,5.192035520330266e-09,0.012,1.010839624885526e-08,0.012,1.497730885548251e-08,0.012,2.460820263775495e-08
0.0126,2.210452104740961e-09,0.0126,5.180512617911156e-09,0.0126,1.008511067306178e-08,0.0126,1.494241202683803e-08,0.0126,2.455052115101098e-08
0.0132,2.20590236630984e-09,0.0132,5.168453297035743e-09,0.0132,1.006074124329407e-08,0.0132,1.490588881205669e-08,0.0132,2.449013821591178e-08
0.0138,2.201151646348843e-09,0.0138,5.15586139409198e-09,0.0138,1.003529578665687e-08,0.0138,1.486775105234736e-08,0.0138,2.442707366703459e-08
0.0144,2.196201497312038e-09,0.0144,5.142740931815274e-09,0.0144,1.000878250710995e-08,0.0144,1.482801115724198e-08,0.0144,2.436134828950736e-08
0.015,2.191053544350219e-09,0.015,5.129096119180984e-09,0.015,9.981209984416636e-09,0.015,1.478668210254625e-08,0.015,2.429298381457158e-08
0.0156,2.185709484398078e-09,0.0156,5.114931350080127e-09,0.0156,9.952587172930826e-09,0.0156,1.474377742812537e-08,0.0156,2.422200291540125e-08
0.0162,2.180171086806174e-09,0.0162,5.1002512040353e-09,0.0162,9.922923399883405e-09,0.0162,1.469931123494741e-08,0.0162,2.414842920193995e-08
0.0168,2.174440192625449e-09,0.0168,5.085060444409539e-09,0.0168,9.892228363721599e-09,0.0168,1.465329818259994e-08,0.0168,2.407228721467575e-08
0.0174,2.16851871441383e-09,0.0174,5.069364017996414e-09,0.0174,9.860512132224359e-09,0.0174,1.46057534854478e-08,0.0174,2.399360241892318e-08
0.018,2.162408636114311e-09,0.018,5.053167054379432e-09,0.018,9.827785139895596e-09,0.018,1.455669290887254e-08,0.018,2.391240119724181e-08
0.0186,2.156112012624879e-09,0.0186,5.036474864374391e-09,0.0186,9.794058185490587e-09,0.0186,1.450613276528355e-08,0.0186,2.382871084179131e-08
0.0192,2.14963096890834e-09,0.0192,5.019292939022345e-09,0.0192,9.759342429564816e-09,0.0192,1.445408990931946e-08,0.0192,2.374255954580028e-08
0.0198,2.142967700459638e-09,0.0198,5.001626948135904e-09,0.0198,9.723649390513736e-09,0.0198,1.44005817327011e-08,0.0198,2.365397639447623e-08
0.0204,2.136124471654061e-09,0.0204,4.983482739032053e-09,0.0204,9.68699094177992e-09,0.0204,1.434562615850076e-08,0.0204,2.356299135461832e-08
0.021,2.129103616123495e-09,0.021,4.964866334296068e-09,0.021,9.649379307891824e-09,0.021,1.428924163546063e-08,0.021,2.346963526416118e-08
0.0216,2.121907535263271e-09,0.0216,4.945783930637212e-09,0.0216,9.6108270600057e-09,0.0216,1.423144713113754e-08,0.0216,2.337393982032735e-08
0.0222,2.114538697937337e-09,0.0222,4.926241896343351e-09,0.0222,9.571347111768644e-09,0.0222,1.4172262124804e-08,0.0222,2.327593756727382e-08
0.0228,2.106999639756744e-09,0.0228,4.906246769104024e-09,0.0228,9.530952714464852e-09,0.0228,1.411170660017171e-08,0.0228,2.317566188275015e-08
0.0234,2.099292961743342e-09,0.0234,4.885805253860997e-09,0.0234,9.489657451704508e-09,0.0234,1.404980103692533e-08,0.0234,2.307314696398221e-08
0.024,2.0914213295643e-09,0.024,4.864924220192249e-09,0.024,9.447475234167353e-09,0.024,1.398656640223684e-08,0.024,2.296842781263919e-08
0.0246,2.083387472867814e-09,0.0246,4.843610699428305e-09,0.0246,9.40442029310283e-09,0.0246,1.392202414169877e-08,0.0246,2.286154021894181e-08
0.0252,2.075194183288772e-09,0.0252,4.821871881758928e-09,0.0252,9.360507175022269e-09,0.0252,1.38561961696335e-08,0.0252,2.275252074523959e-08
0.0258,2.066844314440944e-09,0.0258,4.79971511327293e-09,0.0258,9.315750734196391e-09,0.0258,1.378910485844368e-08,0.0258,2.264140670766735e-08
0.0264,2.058340779278873e-09,0.0264,4.77714789250388e-09,0.0264,9.270166126105098e-09,0.0264,1.372077302843544e-08,0.0264,2.252823615865913e-08
0.027,2.0496865500637e-09,0.027,4.754177866956086e-09,0.027,9.223768800157397e-09,0.027,1.365122393606126e-08,0.027,2.241304786657474e-08
0.0276,2.040884655930006e-09,0.0276,4.730812829419646e-09,0.0276,9.176574491752278e-09,0.0276,1.358048126230864e-08,0.0276,2.229588129636105e-08
0.0282,2.031938181854223e-09,0.0282,4.707060714289443e-09,0.0282,9.128599214315006e-09,0.0282,1.350856910008022e-08,0.0282,2.217677658799764e-08
0.0288,2.022850267289077e-09,0.0288,4.682929593164201e-09,0.0288,9.079859250700905e-09,0.0288,1.343551194151083e-08,0.0288,2.20557745348625e-08
0.0294,2.013624103850455e-09,0.0294,4.658427670842293e-09,0.0294,9.030371144613084e-09,0.0294,1.33613346644095e-08,0.0294,2.1932916560602e-08
0.03,2.004262933987149e-09,0.03,4.633563280940084e-09,0.03,8.9801516915919e-09,0.03,1.328606251850085e-08,0.03,2.180824469633117e-08
0.0306,1.994770049383418e-09,0.0306,4.608344881261525e-09,0.0306,8.929217929280503e-09,0.0306,1.320972111078929e-08,0.0306,2.168180155547409e-08
0.0312,1.985148788569994e-09,0.0312,4.582781048961732e-09,0.0312,8.877587127607323e-09,0.0312,1.313233639067816e-08,0.0312,2.155363030935571e-08
0.03179999999999999,1.97540253529619e-09,0.03179999999999999,4.556880475424422e-09,0.03179999999999999,8.825276778854422e-09,0.03179999999999999,1.305393463481165e-08,0.03179999999999999,2.142377466117428e-08
0.0324,1.965534716641363e-09,0.0324,4.530651962029373e-09,0.0324,8.772304587296964e-09,0.0324,1.297454243123272e-08,0.0324,2.129227881932558e-08
0.033,1.9555488004734e-09,0.033,4.504104413659114e-09,0.033,8.718688458116368e-09,0.033,1.289418666303811e-08,0.033,2.115918747070782e-08
0.0336,1.945448293575796e-09,0.0336,4.47724683423924e-09,0.0336,8.664446486809678e-09,0.0336,1.281289449161664e-08,0.0336,2.102454575210152e-08
0.03420000000000001,1.935236739797384e-09,0.03420000000000001,4.450088320863707e-09,0.03420000000000001,8.609596947743948e-09,0.03420000000000001,1.273069333988783e-08,0.03420000000000001,2.088839922256518e-08
0.03480000000000001,1.92491771692293e-09,0.03480000000000001,4.422638058263109e-09,0.03480000000000001,8.554158282611657e-09,0.03480000000000001,1.264761087478919e-08,0.03480000000000001,2.075079383371408e-08
0.03540000000000001,1.914494835126264e-09,0.03540000000000001,4.394905312559351e-09,0.03540000000000001,8.498149088732189e-09,0.03540000000000001,1.256367498972654e-08,0.03540000000000001,2.061177590085103e-08
0.03600000000000002,1.90397173423734e-09,0.03600000000000002,4.366899426057704e-09,0.03600000000000002,8.441588106929054e-09,0.03600000000000002,1.247891378600696e-08,0.03600000000000002,2.047139207223459e-08
0.03660000000000002,1.893352081341563e-09,0.03660000000000002,4.33862981061204e-09,0.03660000000000002,8.384494209544941e-09,0.03660000000000002,1.239335555508226e-08,0.03660000000000002,2.03296892991102e-08
0.03720000000000002,1.882639568432685e-09,0.03720000000000002,4.310105941692068e-09,0.03720000000000002,8.326886388055088e-09,0.03720000000000002,1.230702875968601e-08,0.03720000000000002,2.018671480464744e-08
0.03780000000000003,1.87183790979695e-09,0.03780000000000003,4.281337352136149e-09,0.03780000000000003,8.26878374024232e-09,0.03780000000000003,1.22199620148926e-08,0.03780000000000003,2.004251605266168e-08
0.03840000000000003,1.860950839369752e-09,0.03840000000000003,4.252333626085686e-09,0.03840000000000003,8.210205457819034e-09,0.03840000000000003,1.213218406943139e-08,0.03840000000000003,1.989714071596476e-08
0.03900000000000003,1.849982108451679e-09,0.03900000000000003,4.22310439207126e-09,0.03900000000000003,8.151170813673803e-09,0.03900000000000003,1.204372378592603e-08,0.03900000000000003,1.975063664477069e-08
0.03960000000000004,1.838935482797093e-09,0.03960000000000004,4.193659317126976e-09,0.03960000000000004,8.091699148545007e-09,0.03960000000000004,1.195461012219639e-08,0.03960000000000004,1.960305183460406e-08
0.04020000000000004,1.827814740107685e-09,0.04020000000000004,4.164008099738021e-09,0.04020000000000004,8.031809858245022e-09,0.04020000000000004,1.186487211113349e-08,0.04020000000000004,1.945443439381712e-08
0.04080000000000004,1.816623667339723e-09,0.04080000000000004,4.13416046382702e-09,0.04080000000000004,7.97152238079144e-09,0.04080000000000004,1.177453884163743e-08,0.04080000000000004,1.930483251193757e-08
0.04140000000000005,1.805366058049183e-09,0.04140000000000005,4.104126151810807e-09,0.04140000000000005,7.910856183016281e-09,0.04140000000000005,1.168363943869494e-08,0.04140000000000005,1.915429442620907e-08
0.04200000000000005,1.79404570978197e-09,0.04200000000000005,4.073914918030435e-09,0.04200000000000005,7.849830747361845e-09,0.04200000000000005,1.159220304394883e-08,0.04200000000000005,1.90028683903943e-08
0.04260000000000005,1.782666421057665e-09,0.04260000000000005,4.04353652229212e-09,0.04260000000000005,7.788465559109534e-09,0.04260000000000005,1.150025879584195e-08,0.04260000000000005,1.885060264168572e-08
0.04320000000000006,1.77123198910158e-09,0.04320000000000006,4.013000723307963e-09,0.04320000000000006,7.726780092816786e-09,0.04320000000000006,1.14078358102064e-08,0.04320000000000006,1.869754536858208e-08
0.04380000000000006,1.759746206996462e-09,0.04380000000000006,3.982317271727762e-09,0.04380000000000006,7.664793799383663e-09,0.04380000000000006,1.131496316094791e-08,0.04380000000000006,1.854374467912544e-08
0.04440000000000006,1.748212860532202e-09,0.04440000000000006,3.951495904035544e-09,0.04440000000000006,7.602526093387841e-09,0.04440000000000006,1.122166985992828e-08,0.04440000000000006,1.838924856844372e-08
0.04500000000000007,1.736635726402318e-09,0.04500000000000007,3.920546335499637e-09,0.04500000000000007,7.539996339518089e-09,0.04500000000000007,1.112798483876013e-08,0.04500000000000007,1.823410488756898e-08
0.04560000000000007,1.725018568867636e-09,0.04560000000000007,3.889478254150529e-09,0.04560000000000007,7.477223840317698e-09,0.04560000000000007,1.103393692874382e-08,0.04560000000000007,1.807836131151461e-08
0.04620000000000007,1.713365137084103e-09,0.04620000000000007,3.858301313969808e-09,0.04620000000000007,7.414227822820864e-09,0.04620000000000007,1.093955484252408e-08,0.04620000000000007,1.792206530909822e-08
0.04680000000000008,1.701679163118189e-09,0.04680000000000008,3.827025129032396e-09,0.04680000000000008,7.351027427041995e-09,0.04680000000000008,1.084486715515761e-08,0.04680000000000008,1.776526411150353e-08
0.04740000000000008,1.689964358689098e-09,0.04740000000000008,3.795659266323625e-09,0.04740000000000008,7.287641692064246e-09,0.04740000000000008,1.074990228583422e-08,0.04740000000000008,1.760800468208051e-08
0.04800000000000008,1.678224412719665e-09,0.04800000000000008,3.764213240326634e-09,0.04800000000000008,7.224089545442407e-09,0.04800000000000008,1.065468847986613e-08,0.04800000000000008,1.745033368752972e-08
0.04860000000000009,1.666462989045719e-09,0.04860000000000009,3.732696506385117e-09,0.04860000000000009,7.160389790089831e-09,0.04860000000000009,1.055925379035549e-08,0.04860000000000009,1.729229746749815e-08
0.04920000000000009,1.65468372402845e-09,0.04920000000000009,3.701118455070638e-09,0.04920000000000009,7.096561092627114e-09,0.04920000000000009,1.046362606135852e-08,0.04920000000000009,1.713394200681872e-08
0.04980000000000009,1.642890223369042e-09,0.04980000000000009,3.669488405949441e-09,0.04980000000000009,7.032621972455596e-09,0.04980000000000009,1.036783291028961e-08,0.04980000000000009,1.697531290705913e-08
0.0504000000000001,1.631086060678353e-09,0.0504000000000001,3.637815601840608e-09,0.0504000000000001,6.968590789641609e-09,0.0504000000000001,1.027190171149327e-08,0.0504000000000001,1.681645535955359e-08
0.0510000000000001,1.619274774513159e-09,0.0510000000000001,3.606109203397665e-09,0.0510000000000001,6.904485734307904e-09,0.0510000000000001,1.017585957943003e-08,0.0510000000000001,1.665741411800348e-08
0.0516000000000001,1.607459866280401e-09,0.0516000000000001,3.574378283107232e-09,0.0516000000000001,6.840324815959833e-09,0.0516000000000001,1.0079733353549e-08,0.0516000000000001,1.649823347321059e-08
0.05220000000000011,1.595644797862014e-09,0.05220000000000011,3.542631820501129e-09,0.05220000000000011,6.776125852667175e-09,0.05220000000000011,9.983549582193216e-09,0.05220000000000011,1.633895722766488e-08
0.05280000000000011,1.583832989574508e-09,0.05280000000000011,3.510878696067436e-09,0.05280000000000011,6.711906461383548e-09,0.05280000000000011,9.887334507985542e-09,0.05280000000000011,1.617962867084361e-08
0.05340000000000011,1.57202781833571e-09,0.05340000000000011,3.479127687371551e-09,0.05340000000000011,6.647684047715785e-09,0.05340000000000011,9.791114052888034e-09,0.05340000000000011,1.602029055589239e-08
0.05400000000000012,1.560232615268001e-09,0.05400000000000012,3.447387462917038e-09,0.05400000000000012,6.583475796661681e-09,0.05400000000000012,9.69491380488349e-09,0.05400000000000012,1.586098507673722e-08
0.05460000000000012,1.548450663709252e-09,0.05460000000000012,3.415666578079341e-09,0.05460000000000012,6.51929866347698e-09,0.05460000000000012,9.598759004034911e-09,0.05460000000000012,1.570175384617959e-08
0.05520000000000012,1.536685198231327e-09,0.05520000000000012,3.383973470460724e-09,0.05520000000000012,6.455169364810104e-09,0.05520000000000012,9.502674529716971e-09,0.05520000000000012,1.554263787461221e-08
0.05580000000000013,1.524939404783956e-09,0.05580000000000013,3.35231645534426e-09,0.05580000000000013,6.391104370379483e-09,0.05580000000000013,9.406684888322541e-09,0.05580000000000013,1.53836775506679e-08
0.05640000000000013,1.513216429322154e-09,0.05640000000000013,3.320703721516716e-09,0.05640000000000013,6.327119894724372e-09,0.05640000000000013,9.310814201252391e-09,0.05640000000000013,1.522491262097046e-08
0.05700000000000013,1.501519385831467e-09,0.05700000000000013,3.289143327363446e-09,0.05700000000000013,6.263231889770625e-09,0.05700000000000013,9.215086193827301e-09,0.05700000000000013,1.506638217254849e-08
0.05760000000000014,1.489851324402458e-09,0.05760000000000014,3.257643196811723e-09,0.05760000000000014,6.199456037633964e-09,0.05760000000000014,9.119524184647917e-09,0.05760000000000014,1.490812461546223e-08
0.05820000000000014,1.478215215523295e-09,0.05820000000000014,3.226211115927746e-09,0.05820000000000014,6.135807743521627e-09,0.05820000000000014,9.024151075483406e-09,0.05820000000000014,1.475017766630792e-08
0.05880000000000014,1.466613963317268e-09,0.05880000000000014,3.194854729139188e-09,0.05880000000000014,6.072302129095424e-09,0.05880000000000014,8.928989341585303e-09,0.05880000000000014,1.45925783329071e-08
0.05940000000000015,1.455050409580327e-09,0.05940000000000015,3.163581536669469e-09,0.05940000000000015,6.008954026846482e-09,0.05940000000000015,8.834061023107177e-09,0.05940000000000015,1.443536289984568e-08
0.06000000000000015,1.443527333982643e-09,0.06000000000000015,3.132398890362879e-09,0.06000000000000015,5.945777974013555e-09,0.06000000000000015,8.739387716713164e-09,0.06000000000000015,1.427856691522458e-08
0.06060000000000015,1.432047452638861e-09,0.06060000000000015,3.101313991985509e-09,0.06060000000000015,5.882788207577936e-09,0.06060000000000015,8.644990567745407e-09,0.06060000000000015,1.412222517811477e-08
0.06120000000000016,1.420613417474333e-09,0.06120000000000016,3.070333889766212e-09,0.06120000000000016,5.819998659075403e-09,0.06120000000000016,8.550890263336033e-09,0.06120000000000016,1.396637172716928e-08
0.06180000000000016,1.409227815137712e-09,0.06180000000000016,3.039465476141849e-09,0.06180000000000016,5.757422950133852e-09,0.06180000000000016,8.457107025580069e-09,0.06180000000000016,1.381103983029681e-08
0.06240000000000016,1.397893166296911e-09,0.06240000000000016,3.008715485922739e-09,0.06240000000000016,5.695074388913634e-09,0.06240000000000016,8.363660606276432e-09,0.06240000000000016,1.365626197472244e-08
0.06300000000000017,1.386611924167485e-09,0.06300000000000017,2.978090493912824e-09,0.06300000000000017,5.632965965667512e-09,0.06300000000000017,8.270570280808735e-09,0.06300000000000017,1.350206985923766e-08
0.06360000000000017,1.37538647469091e-09,0.06360000000000017,2.947596912636035e-09,0.06360000000000017,5.571110349880826e-09,0.06360000000000017,8.177854844222542e-09,0.06360000000000017,1.33484943858309e-08
0.06420000000000017,1.364219135262138e-09,0.06420000000000017,2.917240991442348e-09,0.06420000000000017,5.509519887253402e-09,0.06420000000000017,8.085532606307095e-09,0.06420000000000017,1.319556565413945e-08
0.06480000000000018,1.353112154242204e-09,0.06480000000000018,2.88702881455628e-09,0.06480000000000018,5.448206597462418e-09,0.06480000000000018,7.993621388634936e-09,0.06480000000000018,1.304331295451938e-08
0.06540000000000018,1.342067710607732e-09,0.06540000000000018,2.85696629981807e-09,0.06540000000000018,5.387182171439258e-09,0.06540000000000018,7.902138521606781e-09,0.06540000000000018,1.289176476483427e-08
0.06600000000000018,1.331087913578625e-09,0.06600000000000018,2.827059198074712e-09,0.06600000000000018,5.326457970206234e-09,0.06600000000000018,7.81110084156976e-09,0.06600000000000018,1.274094874532761e-08
0.06660000000000019,1.320174802543198e-09,0.06660000000000019,2.797313091498103e-09,0.06660000000000019,5.266045023027644e-09,0.06660000000000019,7.720524689122754e-09,0.06660000000000019,1.259089173675616e-08
0.06720000000000019,1.309330346126235e-09,0.06720000000000019,2.767733393533738e-09,0.06720000000000019,5.205954026797369e-09,0.06720000000000019,7.630425908252385e-09,0.06720000000000019,1.244161975793882e-08
0.06780000000000019,1.298556442549435e-09,0.06780000000000019,2.738325347965693e-09,0.06780000000000019,5.146195345180351e-09,0.06780000000000019,7.540819844739223e-09,0.06780000000000019,1.229315800448013e-08
0.0684000000000002,1.287854919819182e-09,0.0684000000000002,2.709094029000223e-09,0.0684000000000002,5.08677900807061e-09,0.0684000000000002,7.45172134662794e-09,0.0684000000000002,1.214553084936815e-08
0.0690000000000002,1.277227535231666e-09,0.0690000000000002,2.680044340481211e-09,0.0690000000000002,5.027714712153293e-09,0.0690000000000002,7.363144763804454e-09,0.0690000000000002,1.19987618422352e-08
0.0696000000000002,1.266675975550542e-09,0.0696000000000002,2.65118101653229e-09,0.0696000000000002,4.969011820641404e-09,0.0696000000000002,7.275103949327758e-09,0.0696000000000002,1.185287371212554e-08
0.07020000000000021,1.256201857571209e-09,0.07020000000000021,2.62250862102818e-09,0.07020000000000021,4.910679364682189e-09,0.07020000000000021,7.187612260039447e-09,0.07020000000000021,1.170788836847604e-08
0.07080000000000021,1.245806727546399e-09,0.07080000000000021,2.594031548588686e-09,0.07080000000000021,4.852726043451331e-09,0.07080000000000021,7.100682558983861e-09,0.07080000000000021,1.15638269048811e-08
0.07140000000000021,1.23549206256539e-09,0.07140000000000021,2.565754024575813e-09,0.07140000000000021,4.795160226166806e-09,0.07140000000000021,7.014327216375626e-09,0.07140000000000021,1.142070960215518e-08
0.07200000000000022,1.225259270415657e-09,0.07200000000000022,2.537680105946326e-09,0.07200000000000022,4.737989953394452e-09,0.07200000000000022,6.928558113483345e-09,0.07200000000000022,1.12785559332502e-08
0.07260000000000022,1.215109689407664e-09,0.07260000000000022,2.509813682106228e-09,0.07260000000000022,4.681222939098432e-09,0.07260000000000022,6.843386644665719e-09,0.07260000000000022,1.113738456774204e-08
0.07320000000000022,1.205044590039911e-09,0.07320000000000022,2.482158476512553e-09,0.07320000000000022,4.624866572385714e-09,0.07320000000000022,6.758823720926935e-09,0.07320000000000022,1.099721337820567e-08
0.07380000000000023,1.195065174666588e-09,0.07380000000000023,2.454718052078698e-09,0.07380000000000023,4.568927920467595e-09,0.07380000000000023,6.67487977399964e-09,0.07380000000000023,1.085805944588123e-08
0.07440000000000023,1.185172578653995e-09,0.07440000000000023,2.427495838715263e-09,0.07440000000000023,4.513413730460971e-09,0.07440000000000023,6.591564759889435e-09,0.07440000000000023,1.071993906805433e-08
0.07500000000000023,1.175367870912347e-09,0.07500000000000023,2.400495149525002e-09,0.07500000000000023,4.458330433440337e-09,0.07500000000000023,6.50888816431611e-09,0.07500000000000023,1.058286776553726e-08
0.07560000000000024,1.165652054495868e-09,0.07560000000000024,2.373719098011566e-09,0.07560000000000024,4.403684146576696e-09,0.07560000000000024,6.426859006543347e-09,0.07560000000000024,1.044686029076741e-08
0.07620000000000024,1.156026067410152e-09,0.07620000000000024,2.34717060096193e-09,0.07620000000000024,4.349480677020635e-09,0.07620000000000024,6.345485844758253e-09,0.07620000000000024,1.031193063614612e-08
0.07680000000000024,1.146490783833233e-09,0.07680000000000024,2.320852409325561e-09,0.07680000000000024,4.295725524955177e-09,0.07680000000000024,6.2647767819511e-09,0.07680000000000024,1.017809204383215e-08
0.07740000000000025,1.137047014437155e-09,0.07740000000000025,2.294767116074526e-09,0.07740000000000025,4.242423887936241e-09,0.07740000000000025,6.184739471289544e-09,0.07740000000000025,1.004535701429265e-08
0.07800000000000025,1.127695507927541e-09,0.07800000000000025,2.268917158618823e-09,0.07800000000000025,4.189580664069385e-09,0.07800000000000025,6.105381122423271e-09,0.07800000000000025,9.913737317519683e-09
0.07860000000000025,1.118436951415524e-09,0.07860000000000025,2.243304820912877e-09,0.07860000000000025,4.13720045702218e-09,0.07860000000000025,6.02670850707854e-09,0.07860000000000025,9.783244002302066e-09
0.07920000000000026,1.109271971863851e-09,0.07920000000000026,2.217932235439254e-09,0.07920000000000026,4.085287579513972e-09,0.07920000000000026,5.948727966578356e-09,0.07920000000000026,9.653887408141489e-09
0.07980000000000026,1.10020113732858e-09,0.07980000000000026,2.192801385754024e-09,0.07980000000000026,4.033846057950432e-09,0.07980000000000026,5.871445417268029e-09,0.07980000000000026,9.525677175566757e-09
